,potential,dnn,dim,s,d,energySMSE,profile,regime,cps,source,type,num,error
888,glb,2.0,56.56854249492381,0.6,-2.5,1.240755707010562,"[81.15384615384616, 33.15384615384615, 19.692307692307693, 12.692307692307692, 10.0, 8.615384615384615, 7.230769230769231, 5.769230769230769, 4.230769230769231, 3.1538461538461537, 2.3846153846153846, 1.9230769230769231, 1.6153846153846154, 1.4615384615384615, 1.2307692307692308, 1.0769230769230769, 0.9230769230769231, 0.8461538461538461, 0.7692307692307693, 0.6153846153846154, 0.5384615384615384, 0.38461538461538464, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.95577026305215,experiment,,,
889,glb,2.0,56.56854249492381,0.6,-3.0,1.9872785542456772,"[77.6923076923077, 32.46153846153846, 20.76923076923077, 15.076923076923077, 12.615384615384615, 10.615384615384615, 8.384615384615385, 5.615384615384615, 4.076923076923077, 3.076923076923077, 2.6923076923076925, 2.076923076923077, 1.2307692307692308, 1.0, 0.8461538461538461, 0.6153846153846154, 0.46153846153846156, 0.23076923076923078, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.059925883801245,experiment,,,
890,glb,2.0,56.56854249492381,0.6,-3.5,3.624488707193934,"[79.6923076923077, 29.846153846153847, 16.76923076923077, 11.461538461538462, 9.692307692307692, 8.384615384615385, 7.6923076923076925, 6.923076923076923, 6.153846153846154, 5.076923076923077, 4.384615384615385, 3.4615384615384617, 2.923076923076923, 2.4615384615384617, 1.9230769230769231, 1.1538461538461537, 0.7692307692307693, 0.6153846153846154, 0.3076923076923077, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.333707624668428,experiment,,,
891,glb,2.0,56.56854249492381,0.6,-4.0,8.591482925062472,"[79.23076923076923, 29.23076923076923, 17.0, 12.23076923076923, 10.153846153846153, 8.538461538461538, 7.769230769230769, 7.076923076923077, 6.461538461538462, 5.230769230769231, 4.615384615384615, 3.230769230769231, 2.230769230769231, 1.6153846153846154, 1.0769230769230769, 0.6923076923076923, 0.6153846153846154, 0.5384615384615384, 0.46153846153846156, 0.46153846153846156, 0.38461538461538464, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.18783828247776,experiment,,,
892,glb,2.0,56.56854249492381,0.6,0.01,0.0016462206248708,"[136.46153846153845, 40.07692307692308, 14.23076923076923, 5.230769230769231, 2.3076923076923075, 1.0, 0.46153846153846156, 0.23076923076923078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",random,17.124396330520295,experiment,,,
893,glb,2.0,56.56854249492381,0.6,0.5,0.1262781555092297,"[103.92307692307692, 42.07692307692308, 20.615384615384617, 12.23076923076923, 7.6923076923076925, 4.6923076923076925, 3.1538461538461537, 2.3846153846153846, 1.3076923076923077, 0.8461538461538461, 0.6923076923076923, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,18.97436878712941,experiment,,,
894,glb,2.0,56.56854249492381,0.6,1.0,0.606152364273526,"[90.76923076923077, 37.38461538461539, 22.53846153846154, 12.692307692307692, 8.307692307692308, 6.3076923076923075, 4.615384615384615, 3.8461538461538463, 3.4615384615384617, 3.076923076923077, 2.1538461538461537, 1.5384615384615385, 1.1538461538461537, 0.9230769230769231, 0.6153846153846154, 0.3076923076923077, 0.23076923076923078, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.724908978070697,experiment,,,
895,glb,2.0,56.56854249492381,0.6,1.5,6.464920669007939,"[87.46153846153847, 34.92307692307692, 20.53846153846154, 13.615384615384615, 9.0, 7.230769230769231, 5.769230769230769, 5.230769230769231, 4.153846153846154, 2.6923076923076925, 2.076923076923077, 1.9230769230769231, 1.3076923076923077, 1.0769230769230769, 0.9230769230769231, 0.6153846153846154, 0.6153846153846154, 0.3076923076923077, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.853119568948607,experiment,,,
896,glb,2.0,56.56854249492381,0.6,2.0,2.009126939827014,"[84.84615384615384, 36.76923076923077, 21.46153846153846, 13.615384615384615, 10.153846153846153, 7.769230769230769, 6.153846153846154, 4.769230769230769, 3.923076923076923, 3.230769230769231, 2.4615384615384617, 1.7692307692307692, 1.2307692307692308, 0.6153846153846154, 0.46153846153846156, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.96601844566665,experiment,,,
897,glb,2.0,56.56854249492381,0.6,2.5,3.235835561053329,"[83.3076923076923, 37.69230769230769, 24.307692307692307, 15.076923076923077, 9.846153846153847, 6.769230769230769, 5.384615384615385, 4.153846153846154, 3.3076923076923075, 2.5384615384615383, 1.7692307692307692, 1.3076923076923077, 0.7692307692307693, 0.7692307692307693, 0.6923076923076923, 0.38461538461538464, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.7191223890812,experiment,,,
898,glb,2.0,56.56854249492381,0.6,3.0,2.828265674866011,"[85.0, 32.69230769230769, 18.53846153846154, 12.692307692307692, 9.23076923076923, 7.384615384615385, 6.153846153846154, 5.076923076923077, 4.3076923076923075, 3.6923076923076925, 3.1538461538461537, 2.3846153846153846, 1.7692307692307692, 1.6153846153846154, 1.3846153846153846, 0.8461538461538461, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.5384615384615384, 0.3076923076923077, 0.3076923076923077, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.990998009460068,experiment,,,
899,glb,2.0,56.56854249492381,0.6,3.5,4.741128609704114,"[84.0, 34.38461538461539, 20.615384615384617, 14.23076923076923, 9.846153846153847, 7.615384615384615, 5.846153846153846, 4.461538461538462, 3.4615384615384617, 2.769230769230769, 2.4615384615384617, 2.076923076923077, 1.7692307692307692, 1.3076923076923077, 1.0769230769230769, 1.0, 0.7692307692307693, 0.5384615384615384, 0.46153846153846156, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.89317129791221,experiment,,,
900,glb,2.0,56.56854249492381,0.6,4.0,3.342079552779344,"[81.76923076923077, 32.30769230769231, 19.76923076923077, 14.538461538461538, 11.461538461538462, 8.461538461538462, 6.384615384615385, 5.538461538461538, 4.076923076923077, 2.923076923076923, 2.076923076923077, 1.6923076923076923, 1.6153846153846154, 1.4615384615384615, 0.9230769230769231, 0.8461538461538461, 0.8461538461538461, 0.6153846153846154, 0.5384615384615384, 0.3076923076923077, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.909718688260405,experiment,,,
901,glb,2.0,56.56854249492381,0.675,-0.5,0.0267270088951536,"[127.84615384615384, 42.07692307692308, 17.46153846153846, 6.3076923076923075, 3.3846153846153846, 1.6923076923076923, 0.6923076923076923, 0.3076923076923077, 0.23076923076923078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,17.620627530514074,experiment,,,
902,glb,2.0,56.56854249492381,0.675,-1.0,0.038980190646055,"[115.23076923076923, 42.61538461538461, 19.692307692307693, 10.692307692307692, 5.615384615384615, 3.3846153846153846, 1.6153846153846154, 0.6923076923076923, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,18.36944277871737,experiment,,,
903,glb,2.0,56.56854249492381,0.675,-1.5,0.2687920525999918,"[109.6923076923077, 39.46153846153846, 20.384615384615383, 11.461538461538462, 6.923076923076923, 4.230769230769231, 2.769230769230769, 2.076923076923077, 1.1538461538461537, 0.7692307692307693, 0.46153846153846156, 0.38461538461538464, 0.23076923076923078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,18.795092600912053,experiment,,,
904,glb,2.0,56.56854249492381,0.675,-2.0,0.1643577638782038,"[97.61538461538461, 36.30769230769231, 19.923076923076923, 12.923076923076923, 9.384615384615385, 6.538461538461538, 4.461538461538462, 3.5384615384615383, 2.6923076923076925, 1.9230769230769231, 1.3846153846153846, 1.1538461538461537, 0.7692307692307693, 0.5384615384615384, 0.3076923076923077, 0.3076923076923077, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.488712093212005,experiment,,,
905,glb,2.0,56.56854249492381,0.675,-2.5,0.3305575808903434,"[93.84615384615384, 35.84615384615385, 20.46153846153846, 12.538461538461538, 7.6923076923076925, 5.923076923076923, 4.461538461538462, 3.6923076923076925, 3.076923076923077, 2.6153846153846154, 2.3076923076923075, 1.4615384615384615, 1.2307692307692308, 1.0, 0.8461538461538461, 0.6153846153846154, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.55600639002513,experiment,,,
906,glb,2.0,56.56854249492381,0.675,-3.0,0.5339485803191698,"[92.53846153846153, 34.38461538461539, 18.692307692307693, 11.76923076923077, 8.76923076923077, 6.461538461538462, 5.461538461538462, 4.846153846153846, 4.153846153846154, 3.5384615384615383, 2.8461538461538463, 2.4615384615384617, 1.7692307692307692, 1.3076923076923077, 0.6153846153846154, 0.38461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.963806419128424,experiment,,,
907,glb,2.0,56.56854249492381,0.675,-3.5,2.052088633629376,"[83.0, 31.0, 16.46153846153846, 11.076923076923077, 8.307692307692308, 7.0, 5.615384615384615, 4.615384615384615, 4.153846153846154, 3.8461538461538463, 3.3846153846153846, 3.1538461538461537, 2.923076923076923, 2.8461538461538463, 2.3076923076923075, 2.3076923076923075, 1.7692307692307692, 1.4615384615384615, 1.0, 0.9230769230769231, 0.7692307692307693, 0.6153846153846154, 0.5384615384615384, 0.3076923076923077, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.13834905464617,experiment,,,
908,glb,2.0,56.56854249492381,0.675,-4.0,1.9140291479507192,"[83.92307692307692, 31.53846153846154, 19.0, 13.23076923076923, 9.846153846153847, 8.23076923076923, 6.6923076923076925, 5.384615384615385, 4.153846153846154, 3.3076923076923075, 2.4615384615384617, 2.0, 1.4615384615384615, 1.1538461538461537, 1.0769230769230769, 1.0, 1.0, 0.8461538461538461, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.23076923076923078, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.846301357713124,experiment,,,
